"","feature","exposure","coef","stderr","pval","k","tau2","stderr.tau2","pval.tau2","I2","H2","weight_FengQ_2015.metaphlan_bugs_list.stool","weight_HanniganGD_2017.metaphlan_bugs_list.stool","weight_VogtmannE_2016.metaphlan_bugs_list.stool","weight_YuJ_2015.metaphlan_bugs_list.stool","weight_ZellerG_2014.metaphlan_bugs_list.stool","pval.bonf","qval.fdr"
"s__Oscillibacter_sp_KLE_1728","s__Oscillibacter_sp_KLE_1728","CRC",0.00104575203286701,0.00103848771643072,0.313937133068027,4,1.33127615292209e-06,3.39984702836522e-06,0.188854019075639,31.4846121106723,1.45952614559417,39.846534562951,NA,5.33776267053987,42.9080998499867,11.9076029165224,1,0.64885822869186
"s__Pyramidobacter_piscolens","s__Pyramidobacter_piscolens","CRC",0.000715083265843924,0.000354981188119344,0.0439648472899458,4,0,6.31530054989661e-07,0.839949394731833,0,1,79.4994225599772,NA,16.0061487548465,1.40062955399307,3.09379913118319,1,0.265987326104172
"s__Shuttleworthia_satelles","s__Shuttleworthia_satelles","CRC",-5.54109335785724e-06,8.70505930563742e-05,0.949245962630272,3,0,2.66357181452834e-08,0.644265310084483,0,1,NA,NA,27.9405247770269,1.19284144351734,70.8666337794558,1,0.973814114925292
"s__Lactococcus_phage_ul36","s__Lactococcus_phage_ul36","CRC",-0.000819192557982442,0.000554409581958634,0.139516343064003,3,0,9.35436037127035e-07,0.653990922471226,0,1,22.1151640855541,NA,43.3745556028213,NA,34.5102803116246,1,0.494906911555519
"s__Sutterella_parvirubra","s__Sutterella_parvirubra","CRC",0.000179224989112605,0.000450235349204525,0.690578908935704,3,1.56636150821488e-08,6.10335655389202e-07,0.447680461126983,2.19601179845221,1.02245319274636,NA,NA,7.65268978461494,41.574289337648,50.7730208777371,1,0.905837904929998
"s__Clostridium_sp_ATCC_BAA_442","s__Clostridium_sp_ATCC_BAA_442","CRC",0.00558778426422623,0.00410772921225578,0.173731911464868,4,5.50345932202489e-05,5.49760425399797e-05,0.0127474500961137,88.0465249366281,8.36576806910503,29.5115885812401,NA,26.4770864023618,16.9889094536885,27.0224155627095,1,0.540329219620469
"s__Citrobacter_koseri","s__Citrobacter_koseri","CRC",-0.00018003618995807,0.000577689610701058,0.755307553381147,3,3.50150913115942e-07,1.42148736152374e-06,0.264612936165526,23.6084040117049,1.30904451865781,NA,NA,18.3055304822321,8.29047881792473,73.4039906998431,1,0.950155216027386
"s__Prevotella_buccalis","s__Prevotella_buccalis","CRC",0.000305935498574096,0.000135049935609025,0.0234911523882391,5,0,6.12712508847724e-08,0.715246394164002,0,1,22.2203297579209,2.59411284526143,23.0472491525071,38.5354023631032,13.6029058812073,1,0.174099044817144
"s__Alistipes_sp_HGB5","s__Alistipes_sp_HGB5","CRC",-0.000680319577319552,0.00110393310606307,0.537717099222147,3,4.04498264975229e-07,1.70876635166187e-05,0.326150750470875,2.02692363680972,1.02068857804664,93.6137120835842,NA,1.72158001255364,NA,4.66470790386215,1,0.817035689826979
"s__Enterococcus_hirae","s__Enterococcus_hirae","CRC",0.000139052978757145,0.000372757004040682,0.709119260582254,4,1.94965862878913e-07,5.62544349809443e-07,0.311382961256985,26.9826064086838,1.36953669641658,3.18188950027055,NA,14.4097720607177,15.0150555144103,67.3932829246014,1,0.922617532585514
"s__Corynebacterium_variabile","s__Corynebacterium_variabile","CRC",-0.000215726465143702,0.000154777002582107,0.163381366969789,2,0,3.04520448133496e-07,0.509415080804535,0,1,NA,NA,NA,94.0878148933747,5.91218510662532,1,0.523305332976188
"s__Butyricimonas_synergistica","s__Butyricimonas_synergistica","CRC",9.65097529307697e-06,0.000103908454377071,0.925999215474481,4,1.07061037769323e-08,1.18947300871998e-07,0.648105522648255,5.97652323320727,1.06356415906669,90.6896702520587,NA,3.04117630954577,1.18282845334696,5.08632498504852,1,0.972540511971995
"s__Eggerthia_catenaformis","s__Eggerthia_catenaformis","CRC",8.49394799786604e-05,6.7104462622311e-05,0.205591893252707,4,3.80639373958603e-09,2.31134735509031e-08,0.543615753032882,11.0832301236797,1.12464724189932,78.4220647633199,NA,0.894829994057797,7.15340778692629,13.529697455696,1,0.559025147945562
"s__Neisseria_flavescens","s__Neisseria_flavescens","CRC",-0.000109079218985306,0.000117619961315509,0.353725655864151,4,2.60028000829665e-08,4.51837830148852e-08,0.225263419830803,49.2791068499995,1.97157411452245,43.5888328137416,NA,24.0885505603005,8.49598631134728,23.8266303146106,1,0.671385166424506
"s__Weissella_confusa","s__Weissella_confusa","CRC",-4.04830151428292e-05,0.000122897180550069,0.741849162366419,4,2.46773699448392e-08,4.80434952441208e-08,0.178640943006783,43.5098825361556,1.77022113759992,42.7193889399985,NA,18.8531440740066,5.25943216349562,33.1680348224993,1,0.949880938056473
"s__Streptococcus_macedonicus","s__Streptococcus_macedonicus","CRC",1.18094255734609e-05,0.000157971849363986,0.94040843770024,4,4.66830385196164e-08,8.65923511018456e-08,0.2328760222403,46.3980233652323,1.86560284299548,52.010677205355,18.8757682978362,NA,10.0924395127985,19.0211149840103,1,0.972559153519051
"s__Enterococcus_malodoratus","s__Enterococcus_malodoratus","CRC",-0.00042785397948541,0.000583457628829617,0.463370771762302,2,5.53146765936861e-07,1.01621221556411e-06,0.0371435752952037,76.9787694331578,4.34381644845829,61.456437060231,NA,NA,NA,38.543562939769,1,0.781433636003324
"s__Fusobacterium_ulcerans","s__Fusobacterium_ulcerans","CRC",-2.48926739728121e-05,0.000292660170959346,0.932216407320327,5,8.58280480902088e-08,4.39998580231031e-07,0.590725441063855,10.5930844120485,1.11848171187192,77.8233539537066,14.4053887920228,3.95423476882591,0.684923002100607,3.13209948334408,1,0.972540511971995
"s__Parabacteroides_sp_D13","s__Parabacteroides_sp_D13","CRC",0.000207442382244015,0.00267077224088607,0.938089515377473,3,6.37569932976461e-06,2.4037369236628e-05,0.359710325743366,26.2103169959235,1.3552030030333,23.0089471590747,NA,58.5492926291349,NA,18.4417602117904,1,0.972540511971995
"s__Campylobacter_showae","s__Campylobacter_showae","CRC",0.000129535422322151,8.7772178810792e-05,0.139993794565903,4,1.38471582014973e-08,2.56253378937449e-08,0.210515855929025,46.3832745019986,1.86508965385676,53.4097038173352,NA,2.88758326185352,22.6750399896249,21.0276729311864,1,0.494906911555519
"s__Campylobacter_concisus","s__Campylobacter_concisus","CRC",-1.06875489038536e-05,0.000159844411298018,0.946691406162119,4,4.37354532174738e-08,8.63317545158382e-08,0.500203736150821,42.6563423488395,1.74387201821571,22.6693636533769,NA,1.4946576415258,56.8531874525868,18.9827912525105,1,0.973814114925292
"s__Tropheryma_whipplei","s__Tropheryma_whipplei","CRC",-9.60051538665038e-05,0.000117385104658904,0.413434349295351,3,1.49206035762562e-08,4.21776765020014e-08,0.269672906444937,35.4094105372635,1.54821315042638,25.9343793115295,NA,45.0121619460846,NA,29.0534587423858,1,0.727644454759818
"s__Streptococcus_gallolyticus","s__Streptococcus_gallolyticus","CRC",0.00031578502576326,0.000171812032602752,0.0660671140846873,5,4.38532461006472e-08,1.06279116733015e-07,0.24790896647186,28.6321912497653,1.40119196247105,7.31838716618602,22.6544730173776,6.65429624690479,52.0006507755655,11.3721927939661,1,0.326290645071313
"s__Aggregatibacter_segnis","s__Aggregatibacter_segnis","CRC",0.000130635071180738,0.000133882120592841,0.329189878402347,4,2.71791551823066e-08,6.72761527347802e-08,0.311166706172394,32.4683936465376,1.48078811388844,64.4622877864822,NA,11.5584064487759,2.77589284291199,21.20341292183,1,0.653962780791558
"s__Pedobacter_unclassified","s__Pedobacter_unclassified","CRC",-2.20663812080428e-05,0.000138675300542007,0.873572244042578,3,0,7.47134206434737e-08,0.912492312020875,0,1,NA,NA,18.8548625441245,68.3112315548152,12.8339059010603,1,0.963492895107038
"s__Streptococcus_pasteurianus","s__Streptococcus_pasteurianus","CRC",0.00150984780904683,0.00168726323100589,0.370867180747893,4,4.96431956693861e-06,9.07276159120409e-06,0.0942079243614538,46.5233033042972,1.86997339362653,NA,47.6378559234671,2.69769011790688,27.1736658147782,22.4907881438478,1,0.695735331325504
"s__Pseudomonas_fragi","s__Pseudomonas_fragi","CRC",-0.000612667024715938,0.000453502637036967,0.176706055038808,3,3.85030297333557e-07,6.53118970561468e-07,0.12936778306322,61.3034111502882,2.58420710901356,NA,NA,24.4026711258844,51.8101965326313,23.7871323414843,1,0.540329219620469
"s__Enterobacter_aerogenes","s__Enterobacter_aerogenes","CRC",-0.000364487853973084,0.00338648260807908,0.914289027455395,4,2.08242105081267e-05,3.82084328636811e-05,0.438892530925382,50.1307899499216,2.00524531869626,NA,5.48012704833091,10.1817620736043,29.9887152522798,54.3493956257851,1,0.972540511971995
"s__Bacteroides_phage_B124_14","s__Bacteroides_phage_B124_14","CRC",-0.00156053686984798,0.00247331876540155,0.528074170737691,2,0,0.000209772552087937,0.473687411124111,0,1,NA,NA,2.10640683802893,NA,97.8935931619711,1,0.81139015440331
"s__Porphyromonas_endodontalis","s__Porphyromonas_endodontalis","CRC",0.000674876387725294,0.000473326763873945,0.15392175732622,3,5.08239013537971e-08,1.6481329333285e-06,0.433214701380136,2.82663606245196,1.02908858917623,NA,NA,86.1735661350682,6.16180349223143,7.66463037270038,1,0.512958862074178
"s__Acidaminococcus_sp_D21","s__Acidaminococcus_sp_D21","CRC",-0.00054141043684304,0.00125870871304952,0.667099888957836,3,1.9372570694457e-06,4.79730390218298e-06,0.238770961896307,41.1693548142381,1.69979437900507,NA,NA,12.7115072396502,43.1387836310345,44.1497091293153,1,0.904339613543188
"s__Proteus_mirabilis","s__Proteus_mirabilis","CRC",0.000691752910254477,0.00055986202440537,0.216615659234551,3,3.84240469280088e-07,1.14684167941871e-06,0.33841084478633,33.3563112230429,1.50051718077431,NA,NA,12.4904686196983,22.0920242956047,65.417507084697,1,0.563666554137219
"s__Bacteroides_barnesiae","s__Bacteroides_barnesiae","CRC",0.000848360293158768,0.00457789063469175,0.852980518924732,2,0,5.97996054113052e-05,0.705455480298151,0,1,NA,NA,45.3194533335763,NA,54.6805466664237,1,0.963492895107038
"s__Pseudomonas_aeruginosa","s__Pseudomonas_aeruginosa","CRC",-0.00033934063443192,0.000612392660607008,0.579494920620621,2,0,1.07416235546473e-06,0.811459972252033,0,1,NA,NA,55.5912298243178,NA,44.4087701756822,1,0.836219686723765
"s__Leuconostoc_gelidum","s__Leuconostoc_gelidum","CRC",-0.000155306487947936,9.04976702592482e-05,0.0861367934837795,3,0,2.76583335418612e-08,0.752738449705045,0,1,NA,NA,61.6475666417897,10.0747516529591,28.2776817052512,1,0.393303849491974
"s__Filifactor_alocis","s__Filifactor_alocis","CRC",0.00186452518146028,0.00069418187075175,0.0072327844272132,3,0,1.55612721980459e-06,0.988368219318411,0,1,NA,NA,17.3429520501301,27.9019190732884,54.7551288765815,1,0.0987406202093569
"s__Lautropia_mirabilis","s__Lautropia_mirabilis","CRC",-8.47181109203759e-05,8.22941960876213e-05,0.303266261904778,3,1.03878182189931e-09,2.42578779845417e-08,0.354803540082069,3.62299759176834,1.0375919306602,NA,NA,5.57721365252616,67.9861224707601,26.4366638767138,1,0.640964501143722
"s__Klebsiella_variicola","s__Klebsiella_variicola","CRC",-0.000107093731724985,0.000124567256072587,0.389939997600745,2,0,4.51620359166237e-08,0.941574210964235,0,1,NA,NA,58.3956339094064,41.6043660905936,NA,1,0.704219995667017
"s__Bacteroides_sp_4_3_47FAA","s__Bacteroides_sp_4_3_47FAA","CRC",-0.000513999199289974,0.00303731108872541,0.865617016977868,3,1.31659370722131e-05,2.80694092870851e-05,0.15182769809377,47.2101111784403,1.89430215202801,NA,NA,43.268746650759,29.5438975385249,27.1873558107161,1,0.963492895107038
"s__Leptotrichia_wadei","s__Leptotrichia_wadei","CRC",0.000185938387914904,0.000113515624764182,0.101422071331472,3,0,3.73693101718854e-08,0.896822243470515,0,1,NA,NA,2.75575215366374,49.689778699776,47.5544691465602,1,0.407598415749292
"s__Synergistes_sp_3_1_syn1","s__Synergistes_sp_3_1_syn1","CRC",0.00382275918510177,0.00169913790231227,0.0244601963792681,3,0,9.69983092095632e-06,0.604913226082993,0,1,NA,NA,18.7402665051308,23.0057863859745,58.2539471088947,1,0.174099044817144
"s__Prevotella_buccae","s__Prevotella_buccae","CRC",7.50397379176136e-05,0.000285921690899774,0.79297563378692,3,1.26829499462811e-07,2.41159842461864e-07,0.10469541215201,59.2627213917675,2.454754058603,NA,NA,0.3234773321638,59.5852624813789,40.0912601864573,1,0.950155216027386
"s__Haemophilus_paraphrohaemolyticus","s__Haemophilus_paraphrohaemolyticus","CRC",2.33317293526938e-05,2.30223484106042e-05,0.310850859023011,2,0,8.83958205679359e-07,0.806428652635719,0,1,NA,NA,99.9575833107963,0.0424166892036794,NA,1,0.648499205892833
"s__Aeromonas_unclassified","s__Aeromonas_unclassified","CRC",0.000133069594934422,6.87335947568623e-05,0.0528652856806896,3,0,3.206330363146e-08,0.54108461746154,0,1,NA,NA,7.06108647784087,8.16794936141874,84.7709641607404,1,0.30102115611122
"s__Mogibacterium_sp_CM50","s__Mogibacterium_sp_CM50","CRC",0.00065208890301136,0.000619064283419451,0.292182431462968,3,2.3127529510091e-07,1.23003720501091e-06,0.386662458012059,18.4681489999569,1.22651453111186,NA,NA,19.713315949138,53.5449878156447,26.7416962352172,1,0.63132275369677
"s__Treponema_socranskii","s__Treponema_socranskii","CRC",0.000400521359056147,0.000223121651142909,0.072640850885007,2,0,1.8521634258086e-07,0.97592527993292,0,1,NA,NA,25.5172103929871,NA,74.4827896070129,1,0.351581718283434
"s__Chicken_anemia_virus","s__Chicken_anemia_virus","CRC",0.00170027314041269,0.00117154869037841,0.149180491645644,1,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,1,0.505506864337644
"s__Klebsiella_phage_KP36","s__Klebsiella_phage_KP36","CRC",0.0288129233238325,0.0200840843613771,0.153874290524323,1,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,1,0.512958862074178
"s__Bacteroides_sp_3_1_19","s__Bacteroides_sp_3_1_19","CRC",0.00296519005407174,0.00221702894574922,0.181072159787277,2,2.88752938220321e-06,1.41591958104997e-05,0.235839224708026,28.8405024460104,1.40529378982937,NA,NA,NA,43.2655764964101,56.7344235035899,1,0.541785672385713
"s__Avian_endogenous_retrovirus_EAV_HP","s__Avian_endogenous_retrovirus_EAV_HP","CRC",-0.000342082598792105,0.000125937385169998,0.00660178424588352,2,0,6.33806493822477e-08,0.449069639237903,0,1,NA,NA,NA,22.9712637644495,77.0287362355505,1,0.0987406202093569
"s__Propionibacterium_acnes","s__Propionibacterium_acnes","CRC",-0.00103961961053516,0.000416362885749562,0.0136235565998946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,0.134567375394877
"s__Bacteroides_salanitronis","s__Bacteroides_salanitronis","CRC",0.000316236834059566,0.00245789848112909,0.897800197713376,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,0.963492895107038
"s__Eremothecium_unclassified","s__Eremothecium_unclassified","CRC",0.00249673984321911,0.00106627131711477,0.0205367035266576,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,0.160093966997582
